time_ma,co2_ppm
0.548,210.995
0.549,208.139
0.55,210.168
0.551,211.493
0.552,215.436
0.553,216.461
0.554,217.12
0.555,217.499
0.556,217.08
0.557,215.869
0.558,213.948
0.559,215.141
0.56,217.501
0.561,220.994
0.562,227.022
0.563,225.801
0.564,228.493
0.565,230.018
0.566,233.506
0.567,236.619
0.568,238.365
0.569,240.7
0.57,242.543
0.571,241.903
0.572,242.406
0.573,246.76
0.574,249.767
0.575,254.075
0.576,255.572
0.577,256.027
0.578,252.084
0.579,248.407
0.58,240.344
0.581,238.624
0.582,230.73
0.583,226.255
0.584,224.514
0.585,222.358
0.586,217.656
0.587,218.163
0.588,219.744
0.589,220.541
0.59,222.198
0.591,222.99
0.592,225.238
0.593,227.053
0.594,225.495
0.595,225.395
0.596,224.49
0.597,223.24
0.598,218.531
0.599,221.584
0.6,231.361
0.601,232.62
0.602,234.179
0.603,237.084
0.604,239.555
0.605,243.145
0.606,247.83
0.607,251.654
0.608,258.257
0.609,265.799
0.61,266.349
0.611,266.458
0.612,260.905
0.613,255.993
0.614,255.46
0.615,253.795
0.616,250.517
0.617,246.816
0.618,242.627
0.619,235.951
0.62,229.838
0.621,225.715
0.622,219.885
0.623,214.629
0.624,208.737
0.625,202.371
0.626,191.026
0.627,186.3
0.628,182.344
0.629,179.541
0.63,178.349
0.631,175.923
0.632,175.867
0.633,175.988
0.634,175.687
0.635,175.162
0.636,174.938
0.637,174.923
0.638,175.312
0.639,175.228
0.64,175.237
0.641,175.069
0.642,175.675
0.643,177.891
0.644,184.37
0.645,186.275
0.646,185.624
0.647,185.326
0.648,186.27
0.649,185.778
0.65,183.571
0.651,184.096
0.652,181.884
0.653,179.135
0.654,180.328
0.655,181.73
0.656,184.325
0.657,184.021
0.658,185.725
0.659,183.361
0.66,180.56
0.661,181.775
0.662,184.211
0.663,181.577
0.664,186.172
0.665,183.067
0.666,183.809
0.667,184.248
0.668,184.819
0.669,188.62
0.67,195.985
0.671,197.401
0.672,199.301
0.673,199.548
0.674,202.403
0.675,204.488
0.676,206.871
0.677,207.731
0.678,208.582
0.679,209.039
0.68,209.615
0.681,210.219
0.682,213.323
0.683,214.791
0.684,217.174
0.685,217.856
0.686,226.121
0.687,230.615
0.688,233.044
0.689,238.889
0.69,242.671
0.691,244.408
0.692,246.602
0.693,249.893
0.694,250.779
0.695,254.214
0.696,258.595
0.697,266.09
0.698,277.026
0.699,275.125
0.7,274.06
0.701,271.269
0.702,268.161
0.703,264.973
0.704,262.419
0.705,258.593
0.706,253.995
0.707,244.653
0.708,231.151
0.709,227.493
0.71,223.635
0.711,220.323
0.712,216.362
0.713,211.184
0.714,207.318
0.715,200.66
0.716,191.758
0.717,186.059
0.718,183.447
0.719,181.93
0.72,181.505
0.721,181.685
0.722,182.59
0.723,187.103
0.724,193.429
0.725,202.345
0.726,204.772
0.727,212.422
0.728,219.558
0.729,221.809
0.73,224.147
0.731,225.673
0.732,227.029
0.733,227.176
0.734,225.766
0.735,224.726
0.736,221.314
0.737,218.019
0.738,209.497
0.739,202.738
0.74,195.783
0.741,192.867
0.742,190.417
0.743,188.253
0.744,186.115
0.745,183.619
0.746,182.672
0.747,182.835
0.748,184.126
0.749,185.271
0.75,189.124
0.751,189.525
0.752,191.881
0.753,192.01
0.754,194.25
0.755,196.545
0.756,199.551
0.757,202.016
0.758,203.482
0.759,203.923
0.76,206.046
0.761,207.306
0.762,210.276
0.763,214.48
0.764,215.924
0.765,212.162
0.766,214.462
0.767,216.863
0.768,218.042
0.769,222.471
0.77,227.693
0.771,231.055
0.772,238.161
0.773,241.944
0.774,243.386
0.775,245.42
0.776,247.912
0.777,251.783
0.778,252.052
0.779,249.865
0.78,250.82
0.781,255.754
0.782,258.24
0.783,257.266
0.784,254.706
0.785,253.087
0.786,248.994
0.787,245.131
0.788,237.921
0.789,232.608
0.79,228.323
0.791,224.144
0.792,218.32
0.793,215.494
0.794,213.151
0.795,207.895
0.796,198.345
0.797,194.37
0.798,191.237
0.799,193.68
0.8,192.407
0.801,196.847
0.802,192.055
0.803,193.111
0.804,194.402
0.805,196.095
0.806,195.387
0.807,197.16
0.808,199.723
0.809,202.972
0.81,207.329
0.811,211.549
0.812,221.373
0.813,225.004
0.814,228.441
0.815,230.202
0.816,230.11
0.817,230.361
0.818,234.587
0.819,235.47
0.82,236.339
0.821,233.144
0.822,235.323
0.823,235.526
0.824,234.417
0.825,233.883
0.826,233.429
0.827,231.06
0.828,227.735
0.829,233.827
0.83,233.966
0.831,233.508
0.832,231.634
0.833,233.316
0.834,235.367
0.835,233.848
0.836,233.321
0.837,233.128
0.838,233.166
0.839,232.115
0.84,233.223
0.841,235.599
0.842,236.093
0.843,236.812
0.844,234.151
0.845,236.079
0.846,239.859
0.847,241.869
0.848,242.142
0.849,246.378
0.85,241.15
0.851,241.117
0.852,244.589
0.853,249.223
0.854,252.267
0.855,256.028
0.856,259.816
0.857,267.275
0.858,266.281
0.859,265.98
0.86,265.343
0.861,253.598
0.862,247.478
0.863,242.355
0.864,240.312
0.865,235.456
0.866,229.804
0.867,225.453
0.868,220.894
0.869,215.289
0.87,208.67
0.871,202.441
0.872,199.977
0.873,195.945
0.874,190.237
0.875,187.983
0.876,188.798
0.877,187.752
0.878,192.237
0.879,192.868
0.88,194.85
0.881,194.224
0.882,194.996
0.883,197.732
0.884,199.577
0.885,198.632
0.886,197.45
0.887,197.125
0.888,193.58
0.889,193.281
0.89,192.28
0.891,190.043
0.892,190.193
0.893,192.093
0.894,193.475
0.895,193.489
0.896,189.836
0.897,192.814
0.898,189.636
0.899,190.765
0.9,193.086
0.901,199.413
0.902,206.35
0.903,210.702
0.904,212.587
0.905,213.738
0.906,215.267
0.907,215.779
0.908,214.151
0.909,213.352
0.91,209.088
0.911,206.658
0.912,203.534
0.913,200.472
0.914,197.564
0.915,194.821
0.916,192.438
0.917,189.527
0.918,187.027
0.919,184.843
0.92,183.368
0.921,183.421
0.922,186.313
0.923,182.816
0.924,187.325
0.925,186.635
0.926,193.423
0.927,197.064
0.928,199.595
0.929,200.676
0.93,202.319
0.931,208.147
0.932,212.243
0.933,217.772
0.934,220.451
0.935,222.408
0.936,224.008
0.937,224.999
0.938,227.43
0.939,229.193
0.94,230.466
0.941,232.449
0.942,235.144
0.943,238.597
0.944,241.559
0.945,243.214
0.946,246.538
0.947,250.098
0.948,251.762
0.949,253.823
0.95,256.491
0.951,257.654
0.952,258.539
0.953,256.734
0.954,251.821
0.955,246.472
0.956,239.04
0.957,232.894
0.958,229.649
0.959,225.513
0.96,219.97
0.961,214.491
0.962,206.843
0.963,203.791
0.964,198.586
0.965,193.696
0.966,191.56
0.967,190.486
0.968,188.62
0.969,192.541
0.97,194.691
0.971,202.432
0.972,213.456
0.973,220.95
0.974,225.959
0.975,228.473
0.976,229.294
0.977,230.286
0.978,237.281
0.979,236.716
0.98,234.959
0.981,233.108
0.982,228.667
0.983,224.265
0.984,221.961
0.985,220.663
0.986,217.552
0.987,215.767
0.988,213.781
0.989,207.299
0.99,208.594
0.991,210.265
0.992,213.246
0.993,217.09
0.994,216.819
0.995,220.317
0.996,218.159
0.997,220.292
0.998,217.563
0.999,218.98
1,217.26
1.001,217.205
1.002,213.335
1.003,211.582
1.004,207.575
1.005,203.779
1.006,201.117
1.007,200.62
1.008,201.888
1.009,202.606
1.01,206.955
1.011,209.557
1.012,214.336
1.013,214.566
1.014,218.05
1.015,218.578
1.016,221.768
1.017,224.977
1.018,228.476
1.019,228.941
1.02,228.869
1.021,229.142
1.022,229.529
1.023,232.404
1.024,229.266
1.025,231.54
1.026,226.466
1.027,228.881
1.028,222.555
1.029,220.931
1.03,215.682
1.031,215.316
1.032,208.737
1.033,208.08
1.034,199.953
1.035,197.326
1.036,191.4
1.037,190.22
1.038,187.65
1.039,185.996
1.04,177.714
1.041,176.442
1.042,182.353
1.043,183.85
1.044,186.441
1.045,185.315
1.046,182.048
1.047,180.497
1.048,173.831
1.049,174.813
1.05,171.558
1.051,171.43
1.052,171.009
1.053,171.503
1.054,172.954
1.055,176.892
1.056,180.575
1.057,186.837
1.058,197.456
1.059,211.798
1.06,218.218
1.061,223.659
1.062,229.723
1.063,234.973
1.064,240.408
1.065,247.516
1.066,263.933
1.067,268.069
1.068,271.635
1.069,274.635
1.07,276.959
1.071,276.674
1.072,275.588
1.073,275.017
1.074,274.593
1.075,273.357
1.076,270.745
1.077,267.58
1.078,265.254
1.079,262.258
1.08,259.04
1.081,257.517
1.082,254.295
1.083,250.367
1.084,246.862
1.085,243.003
1.086,236.211
1.087,229.968
1.088,216.494
1.089,217.116
1.09,212.284
1.091,210.118
1.092,207.541
1.093,202.672
1.094,199.122
1.095,196.045
1.096,193.975
1.097,193.888
1.098,194.351
1.099,196.818
1.1,198.702
1.101,201.374
1.102,202.514
1.103,204.808
1.104,206.72
1.105,212.88
1.106,218.651
1.107,220.611
1.108,221.672
1.109,223.409
1.11,223.159
1.111,219.937
1.112,214.782
1.113,209.131
1.114,204.184
1.115,198.128
1.116,193.564
1.117,189.322
1.118,183.894
1.119,180.25
1.12,179.134
1.121,173.515
1.122,176.319
1.123,181.43
1.124,180.964
1.125,181.145
1.126,181.508
1.127,181.85
1.128,181.956
1.129,182.127
1.13,182.673
1.131,186.775
1.132,190.982
1.133,193.359
1.134,195.931
1.135,201.008
1.136,201.044
1.137,202.412
1.138,202.822
1.139,204.876
1.14,207.634
1.141,208.843
1.142,210.339
1.143,210.3
1.144,211.202
1.145,215.146
1.146,223.481
1.147,236.766
1.148,240.088
1.149,241.255
1.15,241.139
1.151,246.525
1.152,246.681
1.153,246.843
1.154,248.693
1.155,252.098
1.156,256.042
1.157,257.023
1.158,259.91
1.159,260.329
1.16,261.213
1.161,262.398
1.162,264.449
1.163,265.954
1.164,265.694
1.165,265.322
1.166,265.495
1.167,265.824
1.168,265.67
1.169,264.487
1.17,263.821
1.171,263.645
1.172,264.022
1.173,264.362
1.174,264.191
1.175,262.685
1.176,261.698
1.177,261.039
1.178,260.215
1.179,259.019
1.18,258.882
1.181,259.799
1.182,259.675
1.183,258.357
1.184,255.877
1.185,252.782
1.186,248.898
1.187,245.524
1.188,242.255
1.189,237.725
1.19,232.663
1.191,228.119
1.192,227.644
1.193,226.281
1.194,224.155
1.195,221.039
1.196,218.555
1.197,213.06
1.198,196.751
1.199,194.201
1.2,193.555
1.201,193.358
1.202,192.946
1.203,192.86
1.204,192.981
1.205,192.215
1.206,191.828
1.207,192.594
1.208,193.872
1.209,195.291
1.21,202.177
1.211,213.871
1.212,212.36
1.213,208.786
1.214,201.23
1.215,194.785
1.216,196.242
1.217,199.564
1.218,203.242
1.219,205.895
1.22,207.996
1.221,211.948
1.222,216.27
1.223,221.173
1.224,223.762
1.225,229.154
1.226,235.769
1.227,243.315
1.228,255.971
1.229,259.593
1.23,263.035
1.231,267.512
1.232,271.491
1.233,272.717
1.234,274.56
1.235,275.008
1.236,273.42
1.237,270.48
1.238,266.218
1.239,261.727
1.24,256.741
1.241,250.005
1.242,236.081
1.243,227.271
1.244,221.076
1.245,215.279
1.246,210.267
1.247,205.975
1.248,201.661
1.249,198.388
1.25,196.969
1.251,196.052
1.252,194.934
1.253,194.195
1.254,195.249
1.255,195.204
1.256,195.985
1.257,197.318
1.258,199.897
1.259,202.094
1.26,204.711
1.261,204.897
1.262,204.602
1.263,201.728
1.264,202.604
1.265,203.919
1.266,202.565
1.267,204.522
1.268,206.517
1.269,208.858
1.27,212.035
1.271,218.8
1.272,223.712
1.273,228.987
1.274,231.337
1.275,232.972
1.276,234.793
1.277,233.419
1.278,230.234
1.279,224.733
1.28,219.606
1.281,214.61
1.282,205.691
1.283,201.568
1.284,198.394
1.285,193.766
1.286,188.902
1.287,186.962
1.288,186.2
1.289,186.08
1.29,185.547
1.291,188.745
1.292,189.681
1.293,189.847
1.294,191.786
1.295,196.825
1.296,203.537
1.297,206.603
1.298,206.371
1.299,209.189
1.3,213.524
1.301,215.624
1.302,217.11
1.303,218.232
1.304,222.89
1.305,229.741
1.306,244.287
1.307,246.765
1.308,249.193
1.309,251.515
1.31,253.122
1.311,254.182
1.312,255.319
1.313,254.05
1.314,255.732
1.315,255.828
1.316,254.339
1.317,250.428
1.318,248.577
1.319,245.636
1.32,241.841
1.321,238.075
1.322,234.07
1.323,229.268
1.324,223.264
1.325,208.23
1.326,206.166
1.327,204.006
1.328,201.149
1.329,199.612
1.33,198.786
1.331,205.424
1.332,206.727
1.333,189.655
1.334,185.827
1.335,183.279
1.336,182.116
1.337,181.97
1.338,182.478
1.339,181.583
1.34,184.606
1.341,188.783
1.342,194.443
1.343,205.066
1.344,218.175
1.345,231.864
1.346,248.547
1.347,252.167
1.348,255.864
1.349,258.687
1.35,258.767
1.351,260.872
1.352,263.715
1.353,267.714
1.354,269.097
1.355,267.494
1.356,263.922
1.357,259.544
1.358,255.638
1.359,251.239
1.36,246.025
1.361,241.275
1.362,237.402
1.363,233.176
1.364,229.112
1.365,225.411
1.366,222.19
1.367,219.652
1.368,216.653
1.369,212.037
1.37,198.109
1.371,193.135
1.372,193.843
1.373,196.007
1.374,194.722
1.375,195.453
1.376,197.692
1.377,200.524
1.378,202.846
1.379,203.781
1.38,206.201
1.381,209.479
1.382,212.641
1.383,215.834
1.384,219.433
1.385,224.342
1.386,228.563
1.387,232.277
1.388,233.577
1.389,235.344
1.39,242.01
1.391,252.612
1.392,253.19
1.393,252.025
1.394,246.766
1.395,236.349
1.396,234.8
1.397,234.562
1.398,234.038
1.399,231.305
1.4,228.226
1.401,226.978
1.402,225.169
1.403,222.301
1.404,218.079
1.405,212.291
1.406,206.654
1.407,202.898
1.408,201.572
1.409,203.175
1.41,208.174
1.411,219.297
1.412,218.215
1.413,218.622
1.414,219.518
1.415,219.259
1.416,220.05
1.417,220.821
1.418,220.307
1.419,220.213
1.42,221.142
1.421,223.29
1.422,221.543
1.423,225.413
1.424,228.628
1.425,232.116
1.426,235.78
1.427,238.864
1.428,242.636
1.429,246.022
1.43,250.059
1.431,255.116
1.432,258.933
1.433,262.089
1.434,266.279
1.435,267.782
1.436,270.071
1.437,272.866
1.438,272.819
1.439,273.802
1.44,275.095
1.441,276.645
1.442,277.398
