time_ma,co2_ppm
0.84,267.506
0.841,271.843
0.842,275.031
0.843,278.846
0.844,284.228
0.845,283.843
0.846,286.215
0.847,287.191
0.848,285.851
0.849,282.467
0.85,275.23
0.851,273.925
0.852,275.743
0.853,278.568
0.854,280.407
0.855,283.361
0.856,287.076
0.857,298.324
0.858,298.132
0.859,296.636
0.86,295.759
0.861,291.2
0.862,285.381
0.863,276.012
0.864,265.304
0.865,250.915
0.866,242.256
0.867,237.998
0.868,233.698
0.869,229.543
0.87,224.94
0.871,221.832
0.872,222.442
0.873,221.703
0.874,218.193
0.875,215.896
0.876,216.579
0.877,216.015
0.878,220.688
0.879,221.354
0.88,224.06
0.881,224.24
0.882,224.454
0.883,225.354
0.884,226.398
0.885,225.308
0.886,223.524
0.887,222.774
0.888,219.664
0.889,220.481
0.89,220.23
0.891,217.971
0.892,218.506
0.893,220.874
0.894,222.558
0.895,224.182
0.896,221.863
0.897,226.104
0.898,223.787
0.899,226.271
0.9,229.489
0.901,235.838
0.902,242.888
0.903,245.949
0.904,247.246
0.905,248.489
0.906,249.593
0.907,249.227
0.908,247.46
0.909,244.674
0.91,237.516
0.911,232.952
0.912,230.516
0.913,226.816
0.914,222.479
0.915,219.062
0.916,215.304
0.917,212.307
0.918,209.295
0.919,209.063
0.92,208.925
0.921,212.999
0.922,220.033
0.923,219.515
0.924,225.195
0.925,224.733
0.926,234.244
0.927,239.328
0.928,243.118
0.929,244.74
0.93,246.67
0.931,252.627
0.932,255.79
0.933,261.01
0.934,264.252
0.935,265.835
0.936,267.603
0.937,269.199
0.938,270.958
0.939,272.725
0.94,274.599
0.941,276.245
0.942,278.309
0.943,279.729
0.944,281.518
0.945,282.844
0.946,284.655
0.947,286.714
0.948,290.129
0.949,302.682
0.95,303.751
0.951,304.083
0.952,305.094
0.953,303.228
0.954,300.924
0.955,295.027
0.956,285.157
0.957,277.351
0.958,269.009
0.959,250.782
0.96,245.408
0.961,242.011
0.962,235.889
0.963,239.99
0.964,241.943
0.965,241.858
0.966,241.798
0.967,241.929
0.968,240.478
0.969,243.531
0.97,242.698
0.971,247.624
0.972,257.018
0.973,264.493
0.974,270.877
0.975,272.638
0.976,273.704
0.977,274.575
0.978,285.555
0.979,281.799
0.98,275.611
0.981,259.662
0.982,255.013
0.983,251.938
0.984,248.697
0.985,249.1
0.986,248.672
0.987,249.238
0.988,249.905
0.989,246.269
0.99,250.834
0.991,253.255
0.992,256.026
0.993,257.438
0.994,260.165
0.995,263.232
0.996,265.211
0.997,263.55
0.998,261.152
0.999,258.875
1,255.643
1.001,252.758
1.002,249.396
1.003,247.229
1.004,243.607
1.005,242.184
1.006,240.663
1.007,243.275
1.008,244.33
1.009,247.451
1.01,249.845
1.011,254.443
1.012,256.619
1.013,258.456
1.014,261.643
1.015,264.559
1.016,267.17
1.017,271.011
1.018,273.391
1.019,273.848
1.02,274.139
1.021,273.857
1.022,276.74
1.023,278.241
1.024,278.669
1.025,276.772
1.026,273.76
1.027,271.268
1.028,266.394
1.029,260.986
1.03,255.559
1.031,250.549
1.032,244.978
1.033,241.957
1.034,236.686
1.035,234.605
1.036,232.487
1.037,231.951
1.038,231.545
1.039,231.516
1.04,223.953
1.041,224.854
1.042,232.466
1.043,234.548
1.044,238.096
1.045,237.76
1.046,234.824
1.047,233.333
1.048,226.555
1.049,227.542
1.05,222.65
1.051,223.369
1.052,223.983
1.053,225.858
1.054,228.074
1.055,231.025
1.056,234.484
1.057,239.148
1.058,247.36
1.059,262.022
1.06,269.472
1.061,273.27
1.062,278.325
1.063,283.723
1.064,290.105
1.065,296.197
1.066,309.075
1.067,315.044
1.068,318.061
1.069,319.338
1.07,319.417
1.071,318.528
1.072,319.275
1.073,317.051
1.074,314.28
1.075,311.071
1.076,307.798
1.077,303.528
1.078,299.081
1.079,286.126
1.08,278.462
1.081,276.485
1.082,273.555
1.083,270.806
1.084,268.063
1.085,265.128
1.086,260.587
1.087,259.688
1.088,260.522
1.089,261.997
1.09,258.944
1.091,258.507
1.092,257.601
1.093,255.523
1.094,253.63
1.095,250.941
1.096,248.637
1.097,249.226
1.098,249.101
1.099,252.019
1.1,254.681
