# age_ma,DST_anomaly_K,GMSST_anomaly_K,GMST_anomaly_K,BSL_m,R_LI_Wm2,CO2_ppm,R_CO2_Wm2,S_CO2_LI_K_per_Wm2
0.153,-2.61,-2.61,-4.59,-103,-3.637508731,191.639,-1.990241301,0.8156012569
0.154,-2.91,-2.91,-5.17,-107,-3.712647432,190.249,-2.029187447,0.9004090346
0.155,-3.03,-3.03,-5.4,-69,-2.92101419,195.881,-1.873108732,1.126379129
0.156,-3.01,-3.01,-5.37,-111,-3.78769495,195.666,-1.878984145,0.9476449804
0.157,-3.2,-3.2,-5.74,-110,-3.768912929,203.082,-1.679960323,1.053428798
0.158,-3.14,-3.14,-5.61,-96,-3.504218665,201.526,-1.72110949,1.073616782
0.159,-3.02,-3.02,-5.38,-102,-3.618648331,201.962,-1.709547307,1.009722684
0.16,-2.72,-2.72,-4.8,-127,-4.097465411,201.479,-1.722357365,0.8247673829
0.161,-2.51,-2.51,-4.4,-134,-4.24374888,201.054,-1.73365458,0.7361055732
0.162,-2.72,-2.72,-4.79,-123,-4.017536516,198.407,-1.804558409,0.8227279118
0.163,-2.69,-2.69,-4.74,-117,-3.901242846,196.679,-1.851357632,0.8239751775
0.164,-2.59,-2.59,-4.55,-113,-3.825348456,192.037,-1.979141828,0.7838758922
0.165,-2.59,-2.59,-4.55,-104,-3.656330645,195.374,-1.886974122,0.8208100027
0.166,-2.65,-2.65,-4.65,-96,-3.504218665,191.59,-1.991609412,0.8460963361
0.167,-2.78,-2.78,-4.91,-95,-3.484859337,198.057,-1.814004414,0.9266137478
0.168,-2.89,-2.89,-5.12,-92,-3.426124186,198.906,-1.791119879,0.9813610282
0.169,-2.5,-2.5,-4.38,-91,-3.406299423,202.738,-1.689030356,0.8596107004
0.17,-2.43,-2.43,-4.25,-97,-3.523482126,197.576,-1.827013194,0.7943189828
0.171,-2.36,-2.36,-4.11,-102,-3.618648331,198.067,-1.813734297,0.7565741005
0.172,-2.5,-2.5,-4.37,-93,-3.445820295,199.004,-1.788484609,0.8348768518
0.173,-2.44,-2.44,-4.26,-91,-3.406299423,198.754,-1.795209805,0.8189930679
0.174,-2.5,-2.5,-4.37,-99,-3.561754237,202.212,-1.70292887,0.8300594568
