age_kyr,gmsl_m
-2255.2999999889198,-1.194
-2255.1999999889199,-1.216
-2255.09999998892,-1.234
-2254.9999999889201,-1.26
-2254.8999999889202,-1.2809999999999999
-2254.7999999889198,-1.304
-2254.6999999889199,-1.3220000000000001
-2254.59999998892,-1.353
-2254.4999999889201,-1.37
-2254.3999999889202,-1.3959999999999999
-2254.2999999889198,-1.4119999999999999
-2254.1999999889199,-1.431
-2254.09999998892,-1.4510000000000001
-2253.9999999889201,-1.4750000000000001
-2253.8999999889202,-1.4970000000000001
-2253.7999999889198,-1.5189999999999999
-2253.6999999889199,-1.544
-2253.59999998892,-1.569
-2253.4999999889201,-1.6040000000000001
-2253.3999999889202,-1.627
-2253.2999999889198,-1.659
-2253.1999999889199,-1.677
-2253.09999998892,-1.708
-2252.9999999889201,-1.728
-2252.8999999889102,-1.754
-2252.7999999889098,-1.7729999999999999
-2252.6999999889099,-1.7949999999999999
-2252.59999998891,-1.821
-2252.4999999889101,-1.833
-2252.3999999889102,-1.845
-2252.2999999889098,-1.8720000000000001
-2252.1999999889099,-1.907
-2252.09999998891,-1.9390000000000001
-2251.9999999889101,-1.9630000000000001
-2251.8999999889102,-1.9930000000000001
-2251.7999999889098,-2.02
-2251.6999999889099,-2.0470000000000002
-2251.59999998891,-2.0699999999999998
-2251.4999999889101,-2.0990000000000002
-2251.3999999889102,-2.1389999999999998
-2251.2999999889098,-2.1800000000000002
-2251.1999999889099,-2.2160000000000002
-2251.09999998891,-2.2519999999999998
-2250.9999999889101,-2.2829999999999999
-2250.8999999889102,-2.3149999999999999
-2250.7999999889098,-2.3719999999999999
-2250.6999999889099,-2.4180000000000001
-2250.59999998891,-2.464
-2250.4999999889101,-2.512
-2250.3999999889102,-2.5630000000000002
-2250.2999999889098,-2.6190000000000002
-2250.1999999888999,-2.6760000000000002
-2250.0999999889,-2.7280000000000002
-2249.9999999889001,-2.7909999999999999
-2249.8999999889002,-2.8460000000000001
-2249.7999999888998,-2.9249999999999998
-2249.6999999888999,-3.0329999999999999
-2249.5999999889,-3.13
-2249.4999999889001,-3.2549999999999999
-2249.3999999889002,-3.3940000000000001
-2249.2999999888998,-3.5270000000000001
-2249.1999999888999,-3.6520000000000001
-2249.0999999889,-3.802
-2248.9999999889001,-3.9620000000000002
-2248.8999999889002,-4.117
-2248.7999999888998,-4.2709999999999999
-2248.6999999888999,-4.4509999999999996
-2248.5999999889,-4.6109999999999998
-2248.4999999889001,-4.7960000000000003
-2248.3999999889002,-4.9930000000000003
-2248.2999999888998,-5.1829999999999998
-2248.1999999888999,-5.3819999999999997
-2248.0999999889,-5.6059999999999999
-2247.9999999889001,-5.8440000000000003
-2247.8999999889002,-6.0869999999999997
-2247.7999999888998,-6.3470000000000004
-2247.6999999888999,-6.6070000000000002
-2247.5999999889,-6.8570000000000002
-2247.4999999889001,-7.1619999999999999
-2247.3999999888902,-7.4429999999999996
-2247.2999999888898,-7.7320000000000002
-2247.1999999888899,-8.0389999999999997
-2247.09999998889,-8.3520000000000003
-2246.9999999888901,-8.6419999999999995
-2246.8999999888902,-8.9290000000000003
-2246.7999999888898,-9.2319999999999993
-2246.6999999888899,-9.5350000000000001
-2246.59999998889,-9.8019999999999996
-2246.4999999888901,-10.103999999999999
-2246.3999999888902,-10.395
-2246.2999999888898,-10.676
-2246.1999999888899,-10.941000000000001
-2246.09999998889,-11.202
-2245.9999999888901,-11.468999999999999
-2245.8999999888902,-11.721
-2245.7999999888898,-11.993
-2245.6999999888899,-12.244999999999999
-2245.59999998889,-12.492000000000001
-2245.4999999888901,-12.747
-2245.3999999888902,-12.981
-2245.2999999888898,-13.233000000000001
-2245.1999999888899,-13.458
-2245.09999998889,-13.701000000000001
-2244.9999999888901,-13.942
-2244.8999999888902,-14.169
-2244.7999999888898,-14.407
-2244.6999999888799,-14.64
-2244.59999998888,-14.848000000000001
-2244.4999999888801,-15.061
-2244.3999999888802,-15.271000000000001
-2244.2999999888798,-15.468999999999999
-2244.1999999888799,-15.670999999999999
-2244.09999998888,-15.872999999999999
-2243.9999999888801,-16.082000000000001
-2243.8999999888802,-16.298999999999999
-2243.7999999888798,-16.513000000000002
-2243.6999999888799,-16.734000000000002
-2243.59999998888,-16.949000000000002
-2243.4999999888801,-17.181000000000001
-2243.3999999888802,-17.404
-2243.2999999888798,-17.623000000000001
-2243.1999999888799,-17.856999999999999
-2243.09999998888,-18.100999999999999
-2242.9999999888801,-18.361000000000001
-2242.8999999888802,-18.603000000000002
-2242.7999999888798,-18.853000000000002
-2242.6999999888799,-19.094000000000001
-2242.59999998888,-19.321000000000002
-2242.4999999888801,-19.539000000000001
-2242.3999999888802,-19.773
-2242.2999999888798,-19.995000000000001
-2242.1999999888799,-20.228999999999999
-2242.09999998888,-20.445
-2241.9999999888801,-20.667000000000002
-2241.8999999888701,-20.885000000000002
-2241.7999999888698,-21.102
-2241.6999999888699,-21.318000000000001
-2241.59999998887,-21.527000000000001
-2241.4999999888701,-21.727
-2241.3999999888701,-21.928999999999998
-2241.2999999888698,-22.137
-2241.1999999888699,-22.343
-2241.09999998887,-22.556999999999999
-2240.9999999888701,-22.763000000000002
-2240.8999999888701,-22.963000000000001
-2240.7999999888698,-23.164000000000001
-2240.6999999888699,-23.363
-2240.59999998887,-23.547000000000001
-2240.4999999888701,-23.745000000000001
-2240.3999999888701,-23.931000000000001
-2240.2999999888698,-24.125
-2240.1999999888699,-24.318000000000001
-2240.09999998887,-24.501999999999999
-2239.9999999888701,-24.687999999999999
-2239.8999999888701,-24.876000000000001
-2239.7999999888698,-25.056000000000001
-2239.6999999888699,-25.236999999999998
-2239.59999998887,-25.417000000000002
-2239.4999999888701,-25.585999999999999
-2239.3999999888701,-25.75
-2239.2999999888698,-25.92
-2239.1999999888599,-26.076000000000001
-2239.09999998886,-26.238
-2238.9999999888601,-26.387
-2238.8999999888601,-26.523
-2238.7999999888598,-26.67
-2238.6999999888599,-26.811
-2238.59999998886,-26.946000000000002
-2238.4999999888601,-27.079000000000001
-2238.3999999888601,-27.189
-2238.2999999888598,-27.306999999999999
-2238.1999999888599,-27.422999999999998
-2238.09999998886,-27.521999999999998
-2237.9999999888601,-27.623999999999999
-2237.8999999888601,-27.736999999999998
-2237.7999999888598,-27.827999999999999
-2237.6999999888599,-27.911000000000001
-2237.59999998886,-27.99
-2237.4999999888601,-28.062999999999999
-2237.3999999888601,-28.085999999999999
-2237.2999999888598,-28.099
-2237.1999999888599,-28.068999999999999
-2237.09999998886,-27.984000000000002
-2236.9999999888601,-27.881
-2236.8999999888601,-27.739000000000001
-2236.7999999888598,-27.547999999999998
-2236.6999999888599,-27.338999999999999
-2236.59999998886,-27.103000000000002
-2236.4999999888601,-26.885999999999999
-2236.3999999888501,-26.648
-2236.2999999888498,-26.436
-2236.1999999888499,-26.224
-2236.09999998885,-25.988
-2235.99999998885,-25.779
-2235.8999999888501,-25.486999999999998
-2235.7999999888498,-25.137
-2235.6999999888499,-24.736000000000001
-2235.59999998885,-24.332999999999998
-2235.49999998885,-23.876999999999999
-2235.3999999888501,-23.361999999999998
-2235.2999999888498,-22.760999999999999
-2235.1999999888499,-22.11
-2235.09999998885,-21.37
-2234.99999998885,-20.689
-2234.8999999888501,-20.012
-2234.7999999888498,-19.408999999999999
-2234.6999999888499,-18.927
-2234.59999998885,-18.539000000000001
-2234.49999998885,-18.148
-2234.3999999888501,-17.669
-2234.2999999888498,-17.100000000000001
-2234.1999999888499,-16.548999999999999
-2234.09999998885,-16.059999999999999
-2233.99999998885,-15.525
-2233.8999999888501,-15.04
-2233.7999999888498,-14.662000000000001
-2233.6999999888399,-14.359
-2233.59999998884,-14.164
-2233.49999998884,-13.933
-2233.3999999888401,-13.753
-2233.2999999888402,-13.558999999999999
-2233.1999999888399,-13.404999999999999
-2233.09999998884,-13.23
-2232.99999998884,-13.090999999999999
-2232.8999999888401,-12.96
-2232.7999999888402,-12.829000000000001
-2232.6999999888399,-12.721
-2232.59999998884,-12.601000000000001
-2232.49999998884,-12.504
-2232.3999999888401,-12.372999999999999
-2232.2999999888402,-12.275
-2232.1999999888399,-12.163
-2232.09999998884,-12.068
-2231.99999998884,-11.946999999999999
-2231.8999999888401,-11.843999999999999
-2231.7999999888402,-11.738
-2231.6999999888399,-11.638999999999999
-2231.59999998884,-11.523999999999999
-2231.49999998884,-11.416
-2231.3999999888401,-11.288
-2231.2999999888402,-11.170999999999999
-2231.1999999888399,-11.064
-2231.09999998884,-10.917
-2230.99999998884,-10.818
-2230.8999999888301,-10.712
-2230.7999999888302,-10.608000000000001
-2230.6999999888299,-10.515000000000001
-2230.5999999888299,-10.451000000000001
-2230.49999998883,-10.379
-2230.3999999888301,-10.307
-2230.2999999888302,-10.247
-2230.1999999888299,-10.185
-2230.0999999888299,-10.1
-2229.99999998883,-10.029999999999999
-2229.8999999888301,-9.9559999999999995
-2229.7999999888302,-9.9019999999999992
-2229.6999999888299,-9.8179999999999996
-2229.5999999888299,-9.7370000000000001
-2229.49999998883,-9.67
-2229.3999999888301,-9.5879999999999992
-2229.2999999888302,-9.5259999999999998
-2229.1999999888299,-9.4499999999999993
-2229.0999999888299,-9.3780000000000001
-2228.99999998883,-9.3089999999999993
-2228.8999999888301,-9.2360000000000007
-2228.7999999888302,-9.1790000000000003
-2228.6999999888299,-9.1140000000000008
-2228.5999999888299,-9.0380000000000003
-2228.49999998883,-8.98
-2228.3999999888301,-8.9290000000000003
-2228.2999999888302,-8.8699999999999992
-2228.1999999888199,-8.8160000000000007
-2228.0999999888199,-8.782
-2227.99999998882,-8.7530000000000001
-2227.8999999888201,-8.6929999999999996
-2227.7999999888202,-8.6419999999999995
-2227.6999999888199,-8.5980000000000008
-2227.5999999888199,-8.5500000000000007
-2227.49999998882,-8.5190000000000001
-2227.3999999888201,-8.4779999999999998
-2227.2999999888202,-8.4329999999999998
-2227.1999999888199,-8.407
-2227.0999999888199,-8.3789999999999996
-2226.99999998882,-8.3450000000000006
-2226.8999999888201,-8.3179999999999996
-2226.7999999888202,-8.2789999999999999
-2226.6999999888199,-8.2650000000000006
-2226.5999999888199,-8.2219999999999995
-2226.49999998882,-8.1999999999999993
-2226.3999999888201,-8.1829999999999998
-2226.2999999888202,-8.157
-2226.1999999888199,-8.1189999999999998
-2226.0999999888199,-8.0890000000000004
-2225.99999998882,-8.0649999999999995
-2225.8999999888201,-8.0530000000000008
-2225.7999999888202,-8.0210000000000008
-2225.6999999888199,-8.0020000000000007
-2225.5999999888199,-7.992
-2225.49999998882,-7.97
-2225.3999999888101,-7.9489999999999998
-2225.2999999888102,-7.9320000000000004
-2225.1999999888099,-7.8940000000000001
-2225.0999999888099,-7.88
-2224.99999998881,-7.8710000000000004
-2224.8999999888101,-7.86
-2224.7999999888102,-7.8360000000000003
-2224.6999999888099,-7.8170000000000002
-2224.5999999888099,-7.8019999999999996
-2224.49999998881,-7.7969999999999997
-2224.3999999888101,-7.7850000000000001
-2224.2999999888102,-7.77
-2224.1999999888099,-7.7510000000000003
-2224.0999999888099,-7.7469999999999999
-2223.99999998881,-7.7409999999999997
-2223.8999999888101,-7.734
-2223.7999999888102,-7.702
-2223.6999999888099,-7.6779999999999999
-2223.5999999888099,-7.6609999999999996
-2223.49999998881,-7.62
-2223.3999999888101,-7.5830000000000002
-2223.2999999888102,-7.5439999999999996
-2223.1999999888099,-7.4859999999999998
-2223.0999999888099,-7.4240000000000004
-2222.99999998881,-7.3570000000000002
-2222.8999999888101,-7.3070000000000004
-2222.7999999888102,-7.24
-2222.6999999887998,-7.1840000000000002
-2222.5999999887999,-7.0880000000000001
-2222.4999999888,-7.0010000000000003
-2222.3999999888001,-6.9119999999999999
-2222.2999999888002,-6.8120000000000003
-2222.1999999887998,-6.7169999999999996
-2222.0999999887999,-6.6260000000000003
-2221.9999999888,-6.5090000000000003
-2221.8999999888001,-6.3739999999999997
-2221.7999999888002,-6.2569999999999997
-2221.6999999887998,-6.1289999999999996
-2221.5999999887999,-5.9779999999999998
-2221.4999999888,-5.8630000000000004
-2221.3999999888001,-5.7489999999999997
-2221.2999999888002,-5.6529999999999996
-2221.1999999887998,-5.5579999999999998
-2221.0999999887999,-5.4560000000000004
-2220.9999999888,-5.3559999999999999
-2220.8999999888001,-5.2409999999999997
-2220.7999999888002,-5.1550000000000002
-2220.6999999887998,-5.0830000000000002
-2220.5999999887999,-5.016
-2220.4999999888,-4.9619999999999997
-2220.3999999888001,-4.907
-2220.2999999888002,-4.8479999999999999
-2220.1999999887998,-4.8159999999999998
-2220.0999999887999,-4.7789999999999999
-2219.9999999888,-4.7430000000000003
-2219.8999999887901,-4.7089999999999996
-2219.7999999887902,-4.66
-2219.6999999887898,-4.6449999999999996
-2219.5999999887899,-4.6470000000000002
-2219.49999998879,-4.6520000000000001
-2219.3999999887901,-4.6740000000000004
-2219.2999999887902,-4.6749999999999998
-2219.1999999887898,-4.6870000000000003
-2219.0999999887899,-4.7309999999999999
-2218.99999998879,-4.7690000000000001
-2218.8999999887901,-4.7990000000000004
-2218.7999999887902,-4.8579999999999997
-2218.6999999887898,-4.9160000000000004
-2218.5999999887899,-4.9660000000000002
-2218.49999998879,-5.0309999999999997
-2218.3999999887901,-5.0979999999999999
-2218.2999999887902,-5.1630000000000003
-2218.1999999887898,-5.2389999999999999
-2218.0999999887899,-5.3079999999999998
-2217.99999998879,-5.3890000000000002
-2217.8999999887901,-5.47
-2217.7999999887902,-5.5339999999999998
-2217.6999999887898,-5.5949999999999998
-2217.5999999887899,-5.6630000000000003
-2217.49999998879,-5.7320000000000002
-2217.3999999887901,-5.8040000000000003
-2217.2999999887902,-5.8840000000000003
-2217.1999999887798,-5.9740000000000002
-2217.0999999887799,-6.0629999999999997
-2216.99999998878,-6.1550000000000002
-2216.8999999887801,-6.2519999999999998
-2216.7999999887802,-6.3029999999999999
-2216.6999999887798,-6.37
-2216.5999999887799,-6.4480000000000004
-2216.49999998878,-6.5129999999999999
-2216.3999999887801,-6.5810000000000004
-2216.2999999887802,-6.6429999999999998
-2216.1999999887798,-6.7069999999999999
-2216.0999999887799,-6.7590000000000003
-2215.99999998878,-6.8310000000000004
-2215.8999999887801,-6.8920000000000003
-2215.7999999887802,-6.9429999999999996
-2215.6999999887798,-6.9939999999999998
-2215.5999999887799,-7.0309999999999997
-2215.49999998878,-7.0810000000000004
-2215.3999999887801,-7.12
-2215.2999999887802,-7.1529999999999996
-2215.1999999887798,-7.19
-2215.0999999887799,-7.226
-2214.99999998878,-7.2619999999999996
-2214.8999999887801,-7.3010000000000002
-2214.7999999887802,-7.3410000000000002
-2214.6999999887798,-7.36
-2214.5999999887799,-7.3780000000000001
-2214.49999998878,-7.415
-2214.3999999887701,-7.4459999999999997
-2214.2999999887702,-7.4729999999999999
-2214.1999999887698,-7.5279999999999996
-2214.0999999887699,-7.5640000000000001
-2213.99999998877,-7.6109999999999998
-2213.8999999887701,-7.65
-2213.7999999887702,-7.6840000000000002
-2213.6999999887698,-7.6980000000000004
-2213.5999999887699,-7.7249999999999996
-2213.49999998877,-7.7569999999999997
-2213.3999999887701,-7.782
-2213.2999999887702,-7.8159999999999998
-2213.1999999887698,-7.851
-2213.0999999887699,-7.8949999999999996
-2212.99999998877,-7.9039999999999999
-2212.8999999887701,-7.9429999999999996
-2212.7999999887702,-7.9649999999999999
-2212.6999999887698,-7.9930000000000003
-2212.5999999887699,-8.0060000000000002
-2212.49999998877,-8.0109999999999992
-2212.3999999887701,-8.0259999999999998
-2212.2999999887702,-8.0510000000000002
-2212.1999999887698,-8.0860000000000003
-2212.0999999887699,-8.1159999999999997
-2211.99999998877,-8.1519999999999992
-2211.8999999887701,-8.1850000000000005
-2211.7999999887702,-8.2219999999999995
-2211.6999999887598,-8.25
-2211.5999999887599,-8.2490000000000006
-2211.49999998876,-8.23
-2211.3999999887601,-8.1639999999999997
-2211.2999999887602,-8.0519999999999996
-2211.1999999887598,-7.9210000000000003
-2211.0999999887599,-7.79
-2210.99999998876,-7.6429999999999998
-2210.8999999887601,-7.5259999999999998
-2210.7999999887602,-7.36
-2210.6999999887598,-7.2220000000000004
-2210.5999999887599,-7.1539999999999999
-2210.49999998876,-7.1139999999999999
-2210.3999999887601,-7.0990000000000002
-2210.2999999887602,-7.0839999999999996
-2210.1999999887598,-7.0780000000000003
-2210.0999999887599,-7.0540000000000003
-2209.99999998876,-7.0449999999999999
-2209.8999999887601,-7.0410000000000004
-2209.7999999887602,-7.0389999999999997
-2209.6999999887598,-7.0350000000000001
-2209.5999999887599,-7.048
-2209.49999998876,-7.0510000000000002
-2209.3999999887601,-7.0659999999999998
-2209.2999999887602,-7.0869999999999997
-2209.1999999887598,-7.0979999999999999
-2209.0999999887599,-7.101
-2208.99999998876,-7.1139999999999999
-2208.8999999887501,-7.1360000000000001
-2208.7999999887502,-7.165
-2208.6999999887498,-7.19
-2208.5999999887499,-7.21
-2208.49999998875,-7.2359999999999998
-2208.3999999887501,-7.2510000000000003
-2208.2999999887502,-7.2779999999999996
-2208.1999999887498,-7.3070000000000004
-2208.0999999887499,-7.3230000000000004
-2207.99999998875,-7.3470000000000004
-2207.8999999887501,-7.3680000000000003
-2207.7999999887502,-7.3949999999999996
-2207.6999999887498,-7.423
-2207.5999999887499,-7.4569999999999999
-2207.49999998875,-7.4960000000000004
-2207.3999999887501,-7.5229999999999997
-2207.2999999887502,-7.5679999999999996
-2207.1999999887498,-7.6059999999999999
-2207.0999999887499,-7.6459999999999999
-2206.99999998875,-7.6840000000000002
-2206.8999999887501,-7.7220000000000004
-2206.7999999887502,-7.774
-2206.6999999887498,-7.8470000000000004
-2206.5999999887499,-7.9240000000000004
-2206.49999998875,-8.0020000000000007
-2206.3999999887501,-8.109
-2206.2999999887502,-8.1820000000000004
-2206.1999999887398,-8.2690000000000001
-2206.0999999887399,-8.3800000000000008
-2205.99999998874,-8.4670000000000005
-2205.8999999887401,-8.5370000000000008
-2205.7999999887402,-8.6460000000000008
-2205.6999999887398,-8.8089999999999993
-2205.5999999887399,-9.0050000000000008
-2205.49999998874,-9.2070000000000007
-2205.3999999887401,-9.3949999999999996
-2205.2999999887402,-9.6219999999999999
-2205.1999999887398,-9.7989999999999995
-2205.0999999887399,-10.018000000000001
-2204.99999998874,-10.236000000000001
-2204.8999999887401,-10.484999999999999
-2204.7999999887402,-10.734
-2204.6999999887398,-10.972
-2204.5999999887399,-11.21
-2204.49999998874,-11.436999999999999
-2204.3999999887401,-11.7
-2204.2999999887402,-11.939
-2204.1999999887398,-12.164
-2204.0999999887399,-12.391999999999999
-2203.99999998874,-12.611000000000001
-2203.8999999887401,-12.835000000000001
-2203.7999999887402,-13.058999999999999
-2203.6999999887398,-13.285
-2203.5999999887399,-13.503
-2203.49999998873,-13.718999999999999
-2203.3999999887301,-13.933
-2203.2999999887302,-14.159000000000001
-2203.1999999887298,-14.36
-2203.0999999887299,-14.573
-2202.99999998873,-14.779
-2202.8999999887301,-14.978
-2202.7999999887302,-15.204000000000001
-2202.6999999887298,-15.382
-2202.5999999887299,-15.603
-2202.49999998873,-15.795
-2202.3999999887301,-15.989000000000001
-2202.2999999887302,-16.178000000000001
-2202.1999999887298,-16.385999999999999
-2202.0999999887299,-16.594999999999999
-2201.99999998873,-16.78
-2201.8999999887301,-16.972999999999999
-2201.7999999887302,-17.164999999999999
-2201.6999999887298,-17.335999999999999
-2201.5999999887299,-17.518000000000001
-2201.49999998873,-17.702000000000002
-2201.3999999887301,-17.864999999999998
-2201.2999999887302,-18.048999999999999
-2201.1999999887298,-18.204999999999998
-2201.0999999887299,-18.372
-2200.99999998873,-18.536000000000001
-2200.8999999887301,-18.716000000000001
-2200.7999999887302,-18.855
-2200.6999999887198,-19.015000000000001
-2200.5999999887199,-19.173999999999999
-2200.49999998872,-19.337
-2200.3999999887201,-19.489999999999998
-2200.2999999887202,-19.641999999999999
-2200.1999999887198,-19.791
-2200.0999999887199,-19.948
-2199.99999998872,-20.099
-2199.8999999887201,-20.25
-2199.7999999887202,-20.395
-2199.6999999887198,-20.535
-2199.5999999887199,-20.689
-2199.49999998872,-20.847999999999999
-2199.3999999887201,-20.975999999999999
-2199.2999999887202,-21.123000000000001
-2199.1999999887198,-21.257000000000001
-2199.0999999887199,-21.387
-2198.99999998872,-21.513999999999999
-2198.8999999887201,-21.637
-2198.7999999887202,-21.763000000000002
-2198.6999999887198,-21.888000000000002
-2198.5999999887199,-22.018000000000001
-2198.49999998872,-22.129000000000001
-2198.3999999887201,-22.247
-2198.2999999887202,-22.367000000000001
-2198.1999999887198,-22.469000000000001
-2198.0999999887199,-22.585000000000001
-2197.99999998871,-22.695
-2197.8999999887101,-22.788
-2197.7999999887102,-22.876999999999999
-2197.6999999887098,-22.963999999999999
-2197.5999999887099,-23.047999999999998
-2197.49999998871,-23.148
-2197.3999999887101,-23.242000000000001
-2197.2999999887102,-23.335000000000001
-2197.1999999887098,-23.425999999999998
-2197.0999999887099,-23.536999999999999
-2196.99999998871,-23.614999999999998
-2196.8999999887101,-23.699000000000002
-2196.7999999887102,-23.782
-2196.6999999887098,-23.86
-2196.5999999887099,-23.940999999999999
-2196.49999998871,-24.013000000000002
-2196.3999999887101,-24.091999999999999
-2196.2999999887102,-24.16
-2196.1999999887098,-24.228999999999999
-2196.0999999887099,-24.303000000000001
-2195.99999998871,-24.361000000000001
-2195.8999999887101,-24.422999999999998
-2195.7999999887102,-24.469000000000001
-2195.6999999887098,-24.521999999999998
-2195.5999999887099,-24.565000000000001
-2195.49999998871,-24.626999999999999
-2195.3999999887101,-24.686
-2195.2999999887102,-24.731999999999999
-2195.1999999886998,-24.763999999999999
-2195.0999999886999,-24.818000000000001
-2194.9999999887,-24.861000000000001
-2194.8999999887001,-24.904
-2194.7999999887002,-24.956
-2194.6999999886998,-24.989000000000001
-2194.5999999886999,-25.023
-2194.4999999887,-25.048999999999999
-2194.3999999887001,-25.087
-2194.2999999887002,-25.106999999999999
-2194.1999999886998,-25.135999999999999
-2194.0999999886999,-25.120999999999999
-2193.9999999887,-25.116
-2193.8999999887001,-25.106999999999999
-2193.7999999887002,-25.06
-2193.6999999886998,-25.018999999999998
-2193.5999999886999,-24.931000000000001
-2193.4999999887,-24.827000000000002
-2193.3999999887001,-24.690999999999999
-2193.2999999887002,-24.593
-2193.1999999886998,-24.497
-2193.0999999886999,-24.38
-2192.9999999887,-24.32
-2192.8999999887001,-24.242000000000001
-2192.7999999887002,-24.108000000000001
-2192.6999999886998,-24.024000000000001
-2192.5999999886999,-23.965
-2192.49999998869,-23.794
-2192.3999999886901,-23.687000000000001
-2192.2999999886902,-23.518000000000001
-2192.1999999886898,-23.381
-2192.0999999886899,-23.116
-2191.99999998869,-22.873000000000001
-2191.8999999886901,-22.673999999999999
-2191.7999999886902,-22.324000000000002
-2191.6999999886898,-21.939
-2191.5999999886899,-21.584
-2191.49999998869,-21.178000000000001
-2191.3999999886901,-20.689
-2191.2999999886902,-20.105
-2191.1999999886898,-19.667000000000002
-2191.0999999886899,-19.184000000000001
-2190.99999998869,-18.655000000000001
-2190.8999999886901,-18.276
-2190.7999999886902,-17.957999999999998
-2190.6999999886898,-17.678999999999998
-2190.5999999886899,-17.395
-2190.49999998869,-17.102
-2190.3999999886901,-16.872
-2190.2999999886902,-16.672000000000001
-2190.1999999886898,-16.475999999999999
-2190.0999999886899,-16.338000000000001
-2189.99999998869,-16.079999999999998
-2189.8999999886901,-15.784000000000001
-2189.7999999886902,-15.442
-2189.6999999886798,-15.032
-2189.5999999886799,-14.614000000000001
-2189.49999998868,-14.292999999999999
-2189.3999999886801,-14.01
-2189.2999999886802,-13.816000000000001
-2189.1999999886798,-13.609
-2189.0999999886799,-13.438000000000001
-2188.99999998868,-13.252000000000001
-2188.8999999886801,-13.079000000000001
-2188.7999999886802,-12.930999999999999
-2188.6999999886798,-12.773
-2188.5999999886799,-12.615
-2188.49999998868,-12.422000000000001
-2188.3999999886801,-12.231
-2188.2999999886802,-12.044
-2188.1999999886798,-11.859
-2188.0999999886799,-11.664
-2187.99999998868,-11.483000000000001
-2187.8999999886801,-11.275
-2187.7999999886802,-11.076000000000001
-2187.6999999886798,-10.885
-2187.5999999886799,-10.689
-2187.49999998868,-10.471
-2187.3999999886801,-10.259
-2187.2999999886802,-10.076000000000001
-2187.1999999886798,-9.9109999999999996
-2187.0999999886799,-9.7279999999999998
-2186.99999998867,-9.5920000000000005
-2186.8999999886701,-9.4649999999999999
-2186.7999999886702,-9.3379999999999992
-2186.6999999886698,-9.2330000000000005
-2186.5999999886699,-9.1349999999999998
-2186.49999998867,-9.02
-2186.3999999886701,-8.8930000000000007
-2186.2999999886702,-8.798
-2186.1999999886698,-8.6630000000000003
-2186.0999999886699,-8.5470000000000006
-2185.99999998867,-8.4369999999999994
-2185.8999999886701,-8.3309999999999995
-2185.7999999886702,-8.2140000000000004
-2185.6999999886698,-8.1020000000000003
-2185.5999999886699,-8.02
-2185.49999998867,-7.9320000000000004
-2185.3999999886701,-7.8529999999999998
-2185.2999999886702,-7.7779999999999996
-2185.1999999886698,-7.7220000000000004
-2185.0999999886699,-7.6580000000000004
-2184.99999998867,-7.6079999999999997
-2184.8999999886701,-7.5620000000000003
-2184.7999999886702,-7.5220000000000002
-2184.6999999886698,-7.4790000000000001
-2184.5999999886699,-7.4429999999999996
-2184.49999998867,-7.41
-2184.3999999886701,-7.3739999999999997
-2184.2999999886702,-7.3449999999999998
-2184.1999999886598,-7.3159999999999998
-2184.0999999886599,-7.2850000000000001
-2183.99999998866,-7.2590000000000003
-2183.8999999886601,-7.2240000000000002
-2183.7999999886601,-7.2
-2183.6999999886598,-7.1820000000000004
-2183.5999999886599,-7.1680000000000001
-2183.49999998866,-7.141
-2183.3999999886601,-7.1219999999999999
-2183.2999999886601,-7.1059999999999999
-2183.1999999886598,-7.09
-2183.0999999886599,-7.0839999999999996
-2182.99999998866,-7.0670000000000002
-2182.8999999886601,-7.0510000000000002
-2182.7999999886601,-7.0339999999999998
-2182.6999999886598,-7.0149999999999997
-2182.5999999886599,-7.0030000000000001
-2182.49999998866,-7.0010000000000003
-2182.3999999886601,-6.9909999999999997
-2182.2999999886601,-6.9850000000000003
-2182.1999999886598,-6.9779999999999998
-2182.0999999886599,-6.9729999999999999
-2181.99999998866,-6.9749999999999996
-2181.8999999886601,-6.9610000000000003
-2181.7999999886601,-6.9470000000000001
-2181.6999999886598,-6.94
-2181.5999999886599,-6.9269999999999996
-2181.49999998865,-6.92
-2181.3999999886501,-6.9089999999999998
-2181.2999999886501,-6.8929999999999998
-2181.1999999886498,-6.883
-2181.0999999886499,-6.8730000000000002
-2180.99999998865,-6.8639999999999999
-2180.8999999886501,-6.8570000000000002
-2180.7999999886501,-6.8490000000000002
-2180.6999999886498,-6.8440000000000003
-2180.5999999886499,-6.8339999999999996
-2180.49999998865,-6.8179999999999996
-2180.3999999886501,-6.8019999999999996
-2180.2999999886501,-6.7949999999999999
-2180.1999999886498,-6.7889999999999997
-2180.0999999886499,-6.7809999999999997
-2179.99999998865,-6.766
-2179.8999999886501,-6.766
-2179.7999999886501,-6.7569999999999997
-2179.6999999886498,-6.7450000000000001
-2179.5999999886499,-6.7350000000000003
-2179.49999998865,-6.7380000000000004
-2179.3999999886501,-6.7329999999999997
-2179.2999999886501,-6.7290000000000001
-2179.1999999886498,-6.7190000000000003
-2179.0999999886499,-6.7110000000000003
-2178.99999998865,-6.7130000000000001
-2178.8999999886501,-6.6989999999999998
-2178.7999999886501,-6.6970000000000001
-2178.6999999886398,-6.6890000000000001
-2178.5999999886399,-6.6829999999999998
-2178.49999998864,-6.6840000000000002
-2178.39999998864,-6.6890000000000001
-2178.2999999886401,-6.673
-2178.1999999886398,-6.6660000000000004
-2178.0999999886399,-6.66
